datetime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,hour,day,weekday,month,CO(GT)_rolling3,NOx(GT)_rolling3,NO2(GT)_rolling3,C6H6(GT)_rolling3,CO(GT)_lag1,NOx(GT)_lag1,NO2(GT)_lag1,C6H6(GT)_lag1
2004-04-06 06:00:00,1.7,1236.0,120.0,8.5,920.0,164.0,880.0,94.0,1641.0,1012.0,14.4,58.9,0.9594,6.0,6.0,1.0,4.0,0.9999999999999994,87.0,64.33333333333333,4.56666666666667,0.8,73.0,64.0,3.4
2004-04-06 07:00:00,4.5,1664.0,599.0,24.1,1407.0,329.0,594.0,134.0,2198.0,1564.0,15.3,55.2,0.9538,7.0,6.0,1.0,4.0,2.3333333333333326,188.66666666666666,97.33333333333333,12.000000000000005,1.7,164.0,94.0,8.5
2004-04-06 08:00:00,6.2,1757.0,1084.0,33.7,1636.0,302.0,494.0,129.0,2560.0,1806.0,16.2,52.5,0.9576,8.0,6.0,1.0,4.0,4.133333333333333,265.0,119.0,22.100000000000005,4.5,329.0,134.0,24.1
2004-04-06 09:00:00,4.4,1524.0,776.0,22.0,1350.0,256.0,588.0,125.0,2096.0,1604.0,18.4,46.3,0.9734,9.0,6.0,1.0,4.0,5.033333333333333,295.6666666666667,129.33333333333334,26.600000000000005,6.2,302.0,129.0,33.7
2004-04-06 10:00:00,2.9,1329.0,470.0,14.1,1119.0,182.0,707.0,107.0,1823.0,1288.0,19.6,41.8,0.9407,10.0,6.0,1.0,4.0,4.499999999999999,246.66666666666666,120.33333333333333,23.26666666666667,4.4,256.0,125.0,22.0
2004-04-06 11:00:00,1.6,1167.0,169.0,7.6,884.0,105.0,881.0,78.0,1580.0,931.0,20.2,40.1,0.937,11.0,6.0,1.0,4.0,2.9666666666666663,181.0,103.33333333333333,14.566666666666672,2.9,182.0,107.0,14.1
2004-04-06 12:00:00,2.6,1369.0,304.0,14.5,1132.0,136.0,715.0,91.0,1818.0,1162.0,20.9,36.6,0.8939,12.0,6.0,1.0,4.0,2.366666666666666,141.0,92.0,12.066666666666672,1.6,105.0,78.0,7.6
2004-04-06 13:00:00,2.9,1284.0,405.0,13.6,1103.0,167.0,755.0,116.0,1704.0,1064.0,20.4,34.7,0.8229,13.0,6.0,1.0,4.0,2.366666666666666,136.0,95.0,11.900000000000004,2.6,136.0,91.0,14.5
2004-04-06 14:00:00,2.5,1221.0,297.0,11.5,1032.0,166.0,811.0,131.0,1630.0,913.0,19.3,35.4,0.7813,14.0,6.0,1.0,4.0,2.666666666666666,156.33333333333334,112.66666666666667,13.200000000000005,2.9,167.0,116.0,13.6
2004-04-06 15:00:00,1.9,1096.0,220.0,9.2,947.0,115.0,872.0,113.0,1519.0,684.0,18.6,36.9,0.7829,15.0,6.0,1.0,4.0,2.433333333333333,149.33333333333334,120.0,11.433333333333337,2.5,166.0,131.0,11.5
2004-04-06 16:00:00,1.9,1143.0,226.0,10.3,988.0,109.0,849.0,98.0,1590.0,710.0,18.8,36.8,0.7883,16.0,6.0,1.0,4.0,2.099999999999999,130.0,114.0,10.333333333333337,1.9,115.0,113.0,9.2
2004-04-06 17:00:00,2.7,1251.0,456.0,14.0,1116.0,143.0,760.0,116.0,1716.0,923.0,17.5,40.6,0.8068,17.0,6.0,1.0,4.0,2.166666666666666,122.33333333333333,109.0,11.166666666666671,1.9,109.0,98.0,10.3
2004-04-06 18:00:00,3.0,1268.0,470.0,15.0,1148.0,159.0,728.0,120.0,1776.0,1006.0,16.8,44.3,0.8428,18.0,6.0,1.0,4.0,2.5333333333333328,137.0,111.33333333333333,13.100000000000007,2.7,143.0,116.0,14.0
2004-04-06 19:00:00,3.3,1314.0,503.0,15.1,1150.0,181.0,726.0,126.0,1784.0,1083.0,16.3,47.7,0.8746,19.0,6.0,1.0,4.0,2.9999999999999996,161.0,120.66666666666667,14.700000000000003,3.0,159.0,120.0,15.0
2004-04-06 20:00:00,3.2,1315.0,459.0,14.8,1142.0,178.0,724.0,126.0,1807.0,1161.0,15.6,50.7,0.8947,20.0,6.0,1.0,4.0,3.166666666666666,172.66666666666666,124.0,14.96666666666667,3.3,181.0,126.0,15.1
2004-04-06 21:00:00,1.8,1095.0,227.0,8.5,918.0,91.0,896.0,90.0,1527.0,800.0,15.7,49.4,0.8768,21.0,6.0,1.0,4.0,2.766666666666666,150.0,114.0,12.800000000000004,3.2,178.0,126.0,14.8
2004-04-06 22:00:00,1.3,1027.0,152.0,5.9,808.0,76.0,996.0,81.0,1458.0,647.0,15.8,48.6,0.8653,22.0,6.0,1.0,4.0,2.0999999999999996,115.0,99.0,9.73333333333334,1.8,91.0,90.0,8.5
2004-04-06 23:00:00,1.1,1012.0,94.0,4.8,752.0,66.0,1053.0,74.0,1393.0,649.0,15.7,47.0,0.8325,23.0,6.0,1.0,4.0,1.3999999999999995,77.66666666666667,81.66666666666667,6.400000000000005,1.3,76.0,81.0,5.9
2004-04-07 00:00:00,0.9,948.0,93.0,4.0,710.0,56.0,1127.0,67.0,1352.0,575.0,15.7,45.9,0.8121,0.0,7.0,2.0,4.0,1.0999999999999994,66.0,74.0,4.900000000000005,1.1,66.0,74.0,4.8
2004-04-07 01:00:00,0.7,889.0,49.0,2.3,603.0,35.0,1308.0,46.0,1271.0,455.0,15.6,44.9,0.792,1.0,7.0,2.0,4.0,0.8999999999999995,52.333333333333336,62.333333333333336,3.7000000000000046,0.9,56.0,67.0,4.0
2004-04-07 02:00:00,0.4,830.0,30.0,1.4,538.0,21.0,1475.0,30.0,1214.0,392.0,15.6,44.4,0.7827,2.0,7.0,2.0,4.0,0.6666666666666661,37.333333333333336,47.666666666666664,2.5666666666666713,0.7,35.0,46.0,2.3
2004-04-07 05:00:00,0.3,824.0,32.0,0.8,478.0,22.0,1705.0,32.0,1200.0,331.0,15.3,50.1,0.8617,5.0,7.0,2.0,4.0,0.3,17.0,25.5,0.7333333333333382,0.3,12.0,19.0,0.7
2004-04-07 06:00:00,0.8,1000.0,59.0,3.6,688.0,55.0,1257.0,61.0,1398.0,426.0,14.2,58.6,0.9443,6.0,7.0,2.0,4.0,0.46666666666666606,29.666666666666668,37.333333333333336,1.7000000000000046,0.3,22.0,32.0,0.8
2004-04-07 07:00:00,2.8,1307.0,277.0,12.9,1082.0,152.0,777.0,111.0,1769.0,830.0,14.3,58.2,0.9431,7.0,7.0,2.0,4.0,1.2999999999999994,76.33333333333333,68.0,5.766666666666672,0.8,55.0,61.0,3.6
2004-04-07 08:00:00,3.1,1286.0,454.0,15.7,1171.0,153.0,716.0,102.0,1821.0,1006.0,15.0,52.0,0.8817,8.0,7.0,2.0,4.0,2.2333333333333325,120.0,91.33333333333333,10.733333333333336,2.8,152.0,111.0,12.9
2004-04-07 09:00:00,2.3,1150.0,211.0,8.6,925.0,152.0,865.0,116.0,1576.0,820.0,13.6,61.4,0.9519,9.0,7.0,2.0,4.0,2.7333333333333325,152.33333333333334,109.66666666666667,12.400000000000006,3.1,153.0,102.0,15.7
2004-04-07 10:00:00,1.6,1087.0,196.0,7.4,876.0,112.0,911.0,96.0,1554.0,737.0,16.1,53.1,0.9675,10.0,7.0,2.0,4.0,2.3333333333333326,139.0,104.66666666666667,10.56666666666667,2.3,152.0,116.0,8.6
2004-04-07 11:00:00,1.5,1016.0,110.0,6.6,839.0,119.0,991.0,97.0,1448.0,790.0,16.6,44.3,0.8294,11.0,7.0,2.0,4.0,1.7999999999999996,127.66666666666667,103.0,7.533333333333338,1.6,112.0,96.0,7.4
2004-04-07 12:00:00,1.6,1029.0,164.0,7.8,892.0,122.0,937.0,110.0,1474.0,760.0,17.4,40.3,0.7922,12.0,7.0,2.0,4.0,1.5666666666666662,117.66666666666667,101.0,7.26666666666667,1.5,119.0,97.0,6.6
2004-04-07 13:00:00,1.8,1109.0,151.0,9.1,943.0,115.0,883.0,103.0,1604.0,767.0,18.1,42.2,0.8679,13.0,7.0,2.0,4.0,1.6333333333333329,118.66666666666667,103.33333333333333,7.833333333333338,1.6,122.0,110.0,7.8
2004-04-07 14:00:00,1.4,997.0,112.0,6.1,817.0,84.0,1030.0,79.0,1426.0,626.0,14.4,51.8,0.8433,14.0,7.0,2.0,4.0,1.5999999999999994,107.0,97.33333333333333,7.6666666666666705,1.8,115.0,103.0,9.1
2004-04-07 15:00:00,1.9,1177.0,117.0,7.5,880.0,146.0,927.0,104.0,1552.0,776.0,10.9,76.4,0.9953,15.0,7.0,2.0,4.0,1.6999999999999993,115.0,95.33333333333333,7.566666666666671,1.4,84.0,79.0,6.1
2004-04-07 16:00:00,1.2,1045.0,120.0,5.9,808.0,65.0,1038.0,69.0,1421.0,589.0,16.4,47.7,0.8819,16.0,7.0,2.0,4.0,1.4999999999999993,98.33333333333333,84.0,6.500000000000004,1.9,146.0,104.0,7.5
2004-04-07 17:00:00,2.3,1171.0,251.0,12.7,1073.0,120.0,847.0,96.0,1623.0,872.0,18.0,37.1,0.7598,17.0,7.0,2.0,4.0,1.7999999999999992,110.33333333333333,89.66666666666667,8.700000000000005,1.2,65.0,69.0,5.9
2004-04-07 18:00:00,3.3,1221.0,435.0,13.5,1101.0,185.0,799.0,121.0,1700.0,996.0,14.7,48.7,0.8089,18.0,7.0,2.0,4.0,2.266666666666666,123.33333333333333,95.33333333333333,10.700000000000003,2.3,120.0,96.0,12.7
2004-04-07 19:00:00,3.1,1262.0,345.0,14.5,1133.0,157.0,774.0,129.0,1748.0,1033.0,11.3,71.3,0.9514,19.0,7.0,2.0,4.0,2.899999999999999,154.0,115.33333333333333,13.566666666666672,3.3,185.0,121.0,13.5
2004-04-07 20:00:00,3.3,1207.0,343.0,11.0,1013.0,174.0,876.0,116.0,1632.0,982.0,10.0,74.0,0.9087,20.0,7.0,2.0,4.0,3.2333333333333325,172.0,122.0,13.000000000000005,3.1,157.0,129.0,14.5
2004-04-07 21:00:00,1.2,956.0,62.0,3.2,666.0,62.0,1235.0,71.0,1282.0,518.0,9.8,71.8,0.8702,21.0,7.0,2.0,4.0,2.5333333333333328,131.0,105.33333333333333,9.56666666666667,3.3,174.0,116.0,11.0
2004-04-07 22:00:00,1.3,1020.0,70.0,4.3,727.0,81.0,1153.0,85.0,1391.0,631.0,9.3,75.2,0.8796,22.0,7.0,2.0,4.0,1.933333333333333,105.66666666666667,90.66666666666667,6.166666666666671,1.2,62.0,71.0,3.2
2004-04-07 23:00:00,1.9,1107.0,114.0,7.1,861.0,118.0,957.0,101.0,1510.0,879.0,9.6,76.0,0.9088,23.0,7.0,2.0,4.0,1.4666666666666661,87.0,85.66666666666667,4.866666666666671,1.3,81.0,85.0,4.3
2004-04-08 00:00:00,1.4,1020.0,88.0,4.8,752.0,95.0,1074.0,97.0,1398.0,839.0,9.3,75.0,0.8799,0.0,8.0,3.0,4.0,1.5333333333333325,98.0,94.33333333333333,5.400000000000005,1.9,118.0,101.0,7.1
2004-04-08 01:00:00,1.5,1051.0,95.0,5.7,798.0,84.0,1016.0,89.0,1455.0,876.0,9.0,76.7,0.8825,1.0,8.0,3.0,4.0,1.5999999999999994,99.0,95.66666666666667,5.866666666666671,1.4,95.0,97.0,4.8
2004-04-08 02:00:00,1.1,965.0,83.0,4.1,716.0,56.0,1087.0,72.0,1383.0,827.0,8.2,79.6,0.8672,2.0,8.0,3.0,4.0,1.3333333333333328,78.33333333333333,86.0,4.866666666666671,1.5,84.0,89.0,5.7
2004-04-08 06:00:00,1.1,939.0,59.0,4.8,754.0,74.0,1169.0,64.0,1384.0,797.0,8.1,70.4,0.7609,6.0,8.0,3.0,4.0,0.9499999999999992,62.0,61.0,3.1333333333333377,0.8,69.0,62.0,2.8
2004-04-08 07:00:00,2.6,1274.0,226.0,13.8,1109.0,161.0,820.0,80.0,1723.0,1138.0,8.1,70.5,0.7627,7.0,8.0,3.0,4.0,1.4999999999999993,101.33333333333333,68.66666666666667,7.133333333333337,1.1,74.0,64.0,4.8
2004-04-08 08:00:00,5.1,1512.0,802.0,27.1,1482.0,308.0,596.0,118.0,2189.0,1605.0,9.9,64.3,0.7859,8.0,8.0,3.0,4.0,2.9333333333333322,181.0,87.33333333333333,15.23333333333334,2.6,161.0,80.0,13.8
2004-04-08 09:00:00,4.2,1435.0,585.0,19.1,1271.0,300.0,676.0,130.0,1885.0,1569.0,13.0,54.2,0.809,9.0,8.0,3.0,4.0,3.9666666666666663,256.3333333333333,109.33333333333333,20.000000000000004,5.1,308.0,118.0,27.1
2004-04-08 10:00:00,2.6,1207.0,324.0,11.7,1041.0,189.0,813.0,113.0,1620.0,1319.0,16.5,42.6,0.7912,10.0,8.0,3.0,4.0,3.9666666666666663,265.6666666666667,120.33333333333333,19.300000000000004,4.2,300.0,130.0,19.1
2004-04-08 11:00:00,2.4,1223.0,308.0,12.7,1075.0,164.0,818.0,112.0,1678.0,1198.0,19.3,34.2,0.7566,11.0,8.0,3.0,4.0,3.0666666666666664,217.66666666666666,118.33333333333333,14.500000000000005,2.6,189.0,113.0,11.7
2004-04-08 12:00:00,2.1,1121.0,238.0,11.3,1026.0,122.0,865.0,96.0,1541.0,958.0,21.5,27.4,0.6941,12.0,8.0,3.0,4.0,2.366666666666666,158.33333333333334,107.0,11.900000000000004,2.4,164.0,112.0,12.7
2004-04-08 13:00:00,2.6,1176.0,301.0,14.2,1123.0,166.0,816.0,125.0,1609.0,1068.0,20.4,26.7,0.6323,13.0,8.0,3.0,4.0,2.3666666666666663,150.66666666666666,111.0,12.733333333333336,2.1,122.0,96.0,11.3
2004-04-08 14:00:00,2.8,1144.0,294.0,13.9,1114.0,181.0,845.0,128.0,1551.0,1010.0,20.6,22.6,0.5432,14.0,8.0,3.0,4.0,2.4999999999999996,156.33333333333334,116.33333333333333,13.133333333333338,2.6,166.0,125.0,14.2
2004-04-08 15:00:00,2.5,1136.0,353.0,13.2,1089.0,127.0,856.0,101.0,1552.0,928.0,20.6,24.8,0.5931,15.0,8.0,3.0,4.0,2.633333333333333,158.0,118.0,13.766666666666671,2.8,181.0,128.0,13.9
2004-04-08 16:00:00,1.9,1085.0,209.0,10.7,1004.0,106.0,888.0,95.0,1454.0,816.0,21.0,25.4,0.6264,16.0,8.0,3.0,4.0,2.399999999999999,138.0,108.0,12.600000000000003,2.5,127.0,101.0,13.2
2004-04-08 17:00:00,3.6,1297.0,538.0,19.7,1287.0,192.0,723.0,138.0,1798.0,1216.0,21.5,24.5,0.6203,17.0,8.0,3.0,4.0,2.666666666666666,141.66666666666666,111.33333333333333,14.533333333333337,1.9,106.0,95.0,10.7
2004-04-08 18:00:00,4.6,1408.0,808.0,24.0,1404.0,241.0,646.0,154.0,1972.0,1463.0,19.3,28.6,0.6357,18.0,8.0,3.0,4.0,3.366666666666666,179.66666666666666,129.0,18.133333333333336,3.6,192.0,138.0,19.7
2004-04-08 19:00:00,6.3,1618.0,974.0,29.1,1530.0,326.0,579.0,171.0,2167.0,1791.0,18.0,32.9,0.6737,19.0,8.0,3.0,4.0,4.833333333333332,253.0,154.33333333333334,24.26666666666667,4.6,241.0,154.0,24.0
2004-04-08 20:00:00,4.3,1319.0,544.0,15.8,1172.0,232.0,746.0,136.0,1699.0,1425.0,15.8,39.8,0.7096,20.0,8.0,3.0,4.0,5.0666666666666655,266.3333333333333,153.66666666666666,22.96666666666667,6.3,326.0,171.0,29.1
2004-04-08 21:00:00,1.6,1045.0,138.0,7.0,857.0,92.0,968.0,93.0,1410.0,922.0,15.3,41.5,0.7194,21.0,8.0,3.0,4.0,4.0666666666666655,216.66666666666666,133.33333333333334,17.3,4.3,232.0,136.0,15.8
2004-04-08 22:00:00,1.4,1058.0,92.0,6.3,824.0,95.0,993.0,99.0,1411.0,971.0,14.1,46.0,0.7363,22.0,8.0,3.0,4.0,2.4333333333333327,139.66666666666666,109.33333333333333,9.700000000000003,1.6,92.0,93.0,7.0
2004-04-10 00:00:00,1.3,1047.0,77.0,5.4,783.0,83.0,1014.0,79.0,1449.0,975.0,12.0,66.9,0.9336,0.0,10.0,5.0,4.0,1.9999999999999993,138.33333333333334,92.0,6.900000000000003,2.3,157.0,95.0,8.4
2004-04-10 01:00:00,1.7,1116.0,98.0,6.9,854.0,118.0,929.0,78.0,1533.0,1034.0,11.5,70.1,0.9503,1.0,10.0,5.0,4.0,1.766666666666666,119.33333333333333,84.0,6.900000000000002,1.3,83.0,79.0,5.4
2004-04-10 02:00:00,1.7,1074.0,102.0,6.4,832.0,101.0,951.0,75.0,1507.0,980.0,11.4,69.8,0.939,2.0,10.0,5.0,4.0,1.5666666666666662,100.66666666666667,77.33333333333333,6.233333333333335,1.7,118.0,78.0,6.9
2004-04-10 05:00:00,1.0,970.0,89.0,4.0,708.0,81.0,1121.0,55.0,1435.0,842.0,10.2,73.4,0.9129,5.0,10.0,5.0,4.0,0.9333333333333327,63.5,53.5,3.633333333333335,0.8,46.0,52.0,3.3
2004-04-10 06:00:00,1.4,1073.0,134.0,6.0,812.0,112.0,988.0,65.0,1500.0,950.0,10.8,70.5,0.9142,6.0,10.0,5.0,4.0,1.0666666666666662,79.66666666666667,57.333333333333336,4.433333333333335,1.0,81.0,55.0,4.0
2004-04-10 07:00:00,1.7,1081.0,157.0,8.2,906.0,150.0,895.0,72.0,1591.0,1024.0,11.0,71.0,0.9279,7.0,10.0,5.0,4.0,1.366666666666666,114.33333333333333,64.0,6.066666666666667,1.4,112.0,65.0,6.0
2004-04-10 08:00:00,2.0,1159.0,167.0,9.9,976.0,138.0,837.0,76.0,1663.0,1098.0,12.4,64.0,0.9206,8.0,10.0,5.0,4.0,1.6999999999999993,133.33333333333334,71.0,8.033333333333335,1.7,150.0,72.0,8.2
2004-04-10 09:00:00,2.0,1112.0,157.0,8.8,931.0,124.0,869.0,84.0,1588.0,1011.0,15.0,53.1,0.8993,9.0,10.0,5.0,4.0,1.8999999999999992,137.33333333333334,77.33333333333333,8.966666666666669,2.0,138.0,76.0,9.9
2004-04-10 10:00:00,1.9,1112.0,172.0,8.4,917.0,124.0,897.0,90.0,1542.0,931.0,16.6,44.4,0.8313,10.0,10.0,5.0,4.0,1.9666666666666661,128.66666666666666,83.33333333333333,9.033333333333337,2.0,124.0,84.0,8.8
2004-04-10 11:00:00,2.1,1063.0,114.0,7.5,877.0,115.0,971.0,89.0,1481.0,811.0,18.0,38.4,0.7862,11.0,10.0,5.0,4.0,1.9999999999999993,121.0,87.66666666666667,8.233333333333336,1.9,124.0,90.0,8.4
2004-04-10 12:00:00,1.8,1032.0,166.0,7.8,892.0,101.0,973.0,87.0,1457.0,756.0,20.6,30.0,0.7213,12.0,10.0,5.0,4.0,1.9333333333333327,113.33333333333333,88.66666666666667,7.900000000000002,2.1,115.0,89.0,7.5
2004-04-10 13:00:00,1.5,936.0,94.0,6.4,829.0,90.0,1054.0,88.0,1336.0,607.0,19.9,26.7,0.6137,13.0,10.0,5.0,4.0,1.7999999999999996,102.0,88.0,7.233333333333335,1.8,101.0,87.0,7.8
2004-04-10 14:00:00,1.3,883.0,108.0,5.1,766.0,90.0,1152.0,81.0,1238.0,498.0,19.8,23.1,0.5283,14.0,10.0,5.0,4.0,1.5333333333333325,93.66666666666667,85.33333333333333,6.4333333333333345,1.5,90.0,88.0,6.4
2004-04-10 15:00:00,1.4,942.0,98.0,6.9,852.0,89.0,1055.0,89.0,1318.0,540.0,21.4,22.7,0.5722,15.0,10.0,5.0,4.0,1.3999999999999995,89.66666666666667,86.0,6.1333333333333355,1.3,90.0,81.0,5.1
2004-04-10 16:00:00,1.5,943.0,132.0,6.8,850.0,92.0,1084.0,91.0,1296.0,544.0,22.1,21.3,0.5605,16.0,10.0,5.0,4.0,1.3999999999999995,90.33333333333333,87.0,6.266666666666668,1.4,89.0,89.0,6.9
2004-04-10 17:00:00,1.7,1007.0,144.0,7.4,875.0,103.0,1027.0,104.0,1357.0,620.0,21.1,24.5,0.604,17.0,10.0,5.0,4.0,1.5333333333333325,94.66666666666667,94.66666666666667,7.033333333333335,1.5,92.0,91.0,6.8
2004-04-10 18:00:00,2.0,1037.0,165.0,8.7,927.0,122.0,949.0,111.0,1426.0,740.0,18.3,31.6,0.6562,18.0,10.0,5.0,4.0,1.7333333333333325,105.66666666666667,102.0,7.6333333333333355,1.7,103.0,104.0,7.4
2004-04-10 19:00:00,2.5,1127.0,210.0,11.2,1022.0,159.0,871.0,129.0,1534.0,921.0,16.1,35.0,0.6372,19.0,10.0,5.0,4.0,2.066666666666666,128.0,114.66666666666667,9.100000000000001,2.0,122.0,111.0,8.7
2004-04-10 20:00:00,2.4,1123.0,277.0,10.5,996.0,172.0,861.0,133.0,1551.0,1033.0,14.8,41.5,0.6929,20.0,10.0,5.0,4.0,2.2999999999999994,151.0,124.33333333333333,10.133333333333335,2.5,159.0,129.0,11.2
2004-04-10 21:00:00,2.0,1110.0,168.0,8.2,909.0,125.0,916.0,115.0,1487.0,984.0,13.2,50.3,0.7577,21.0,10.0,5.0,4.0,2.2999999999999994,152.0,125.66666666666667,9.966666666666667,2.4,172.0,133.0,10.5
2004-04-10 22:00:00,2.9,1247.0,248.0,11.6,1037.0,187.0,812.0,125.0,1618.0,1193.0,12.3,55.5,0.7916,22.0,10.0,5.0,4.0,2.4333333333333322,161.33333333333334,124.33333333333333,10.100000000000001,2.0,125.0,115.0,8.2
2004-04-10 23:00:00,2.5,1220.0,235.0,9.7,967.0,174.0,844.0,117.0,1545.0,1219.0,11.8,56.6,0.7833,23.0,10.0,5.0,4.0,2.4666666666666655,162.0,119.0,9.833333333333334,2.9,187.0,125.0,11.6
2004-04-11 00:00:00,1.4,1028.0,84.0,5.1,770.0,75.0,1047.0,84.0,1326.0,913.0,11.2,56.2,0.7469,0.0,11.0,6.0,4.0,2.2666666666666657,145.33333333333334,108.66666666666667,8.800000000000002,2.5,174.0,117.0,9.7
2004-04-11 01:00:00,1.2,978.0,75.0,4.0,711.0,48.0,1144.0,63.0,1304.0,750.0,11.0,56.6,0.7418,1.0,11.0,6.0,4.0,1.6999999999999993,99.0,88.0,6.266666666666668,1.4,75.0,84.0,5.1
2004-04-11 02:00:00,1.0,949.0,62.0,3.7,694.0,61.0,1160.0,68.0,1310.0,772.0,9.3,64.3,0.7531,2.0,11.0,6.0,4.0,1.1999999999999993,61.333333333333336,71.66666666666667,4.266666666666668,1.2,48.0,63.0,4.0
2004-04-11 06:00:00,0.8,856.0,44.0,2.9,644.0,41.0,1259.0,49.0,1301.0,746.0,7.4,71.0,0.7346,6.0,11.0,6.0,4.0,0.7499999999999989,39.0,50.0,2.933333333333335,0.7,38.0,49.0,2.9
2004-04-11 07:00:00,0.9,888.0,60.0,3.0,651.0,51.0,1240.0,52.0,1298.0,733.0,8.2,66.6,0.7283,7.0,11.0,6.0,4.0,0.7999999999999993,43.333333333333336,50.0,2.933333333333335,0.8,41.0,49.0,2.9
2004-04-11 08:00:00,1.1,912.0,88.0,3.7,694.0,61.0,1196.0,58.0,1343.0,727.0,8.7,64.3,0.7267,8.0,11.0,6.0,4.0,0.9333333333333327,51.0,53.0,3.2000000000000015,0.9,51.0,52.0,3.0
2004-04-11 09:00:00,1.0,938.0,70.0,3.9,706.0,47.0,1177.0,51.0,1320.0,642.0,13.0,47.9,0.7116,9.0,11.0,6.0,4.0,0.9999999999999992,53.0,53.666666666666664,3.533333333333335,1.1,61.0,58.0,3.7
2004-04-11 10:00:00,1.6,1053.0,94.0,6.2,823.0,87.0,1040.0,77.0,1386.0,810.0,17.4,35.4,0.699,10.0,11.0,6.0,4.0,1.2333333333333327,65.0,62.0,4.600000000000002,1.0,47.0,51.0,3.9
2004-04-11 11:00:00,1.8,1087.0,126.0,7.3,870.0,107.0,1014.0,90.0,1412.0,851.0,20.2,29.2,0.683,11.0,11.0,6.0,4.0,1.466666666666666,80.33333333333333,72.66666666666667,5.800000000000002,1.6,87.0,77.0,6.2
2004-04-11 12:00:00,2.6,1153.0,181.0,9.2,945.0,161.0,969.0,118.0,1425.0,911.0,22.7,22.9,0.6224,12.0,11.0,6.0,4.0,1.9999999999999993,118.33333333333333,95.0,7.566666666666669,1.8,107.0,90.0,7.3
2004-04-11 13:00:00,1.1,894.0,66.0,4.0,710.0,61.0,1209.0,70.0,1200.0,611.0,22.3,22.4,0.5955,13.0,11.0,6.0,4.0,1.8333333333333328,109.66666666666667,92.66666666666667,6.833333333333336,2.6,161.0,118.0,9.2
2004-04-11 14:00:00,0.6,797.0,54.0,2.3,606.0,26.0,1452.0,35.0,1076.0,368.0,22.2,18.9,0.4993,14.0,11.0,6.0,4.0,1.4333333333333327,82.66666666666667,74.33333333333333,5.166666666666669,1.1,61.0,70.0,4.0
2004-04-11 15:00:00,0.9,854.0,48.0,3.1,658.0,42.0,1409.0,46.0,1108.0,369.0,22.0,19.0,0.4969,15.0,11.0,6.0,4.0,0.8666666666666661,43.0,50.333333333333336,3.133333333333336,0.6,26.0,35.0,2.3
2004-04-11 16:00:00,1.0,892.0,66.0,3.2,665.0,55.0,1348.0,58.0,1150.0,394.0,21.0,23.6,0.5788,16.0,11.0,6.0,4.0,0.8333333333333327,41.0,46.333333333333336,2.866666666666669,0.9,42.0,46.0,3.1
2004-04-11 17:00:00,1.2,935.0,65.0,3.3,672.0,65.0,1299.0,61.0,1183.0,415.0,19.6,27.4,0.6162,17.0,11.0,6.0,4.0,1.0333333333333325,54.0,55.0,3.2000000000000024,1.0,55.0,58.0,3.2
2004-04-11 18:00:00,1.4,989.0,68.0,4.0,709.0,75.0,1225.0,80.0,1233.0,469.0,17.9,30.8,0.6258,18.0,11.0,6.0,4.0,1.1999999999999993,65.0,66.33333333333333,3.500000000000002,1.2,65.0,61.0,3.3
2004-04-11 19:00:00,2.0,1063.0,118.0,5.7,797.0,93.0,1079.0,93.0,1285.0,607.0,16.4,35.3,0.6532,19.0,11.0,6.0,4.0,1.5333333333333325,77.66666666666667,78.0,4.333333333333336,1.4,75.0,80.0,4.0
2004-04-11 20:00:00,1.1,922.0,65.0,3.4,674.0,63.0,1220.0,78.0,1205.0,498.0,15.6,37.5,0.6575,20.0,11.0,6.0,4.0,1.4999999999999993,77.0,83.66666666666667,4.366666666666669,2.0,93.0,93.0,5.7
2004-04-11 21:00:00,1.1,925.0,63.0,3.5,680.0,60.0,1223.0,76.0,1217.0,481.0,15.5,36.7,0.6438,21.0,11.0,6.0,4.0,1.3999999999999995,72.0,82.33333333333333,4.200000000000002,1.1,63.0,78.0,3.4
2004-04-11 22:00:00,1.1,924.0,61.0,2.9,648.0,63.0,1272.0,74.0,1186.0,465.0,14.5,39.0,0.6428,22.0,11.0,6.0,4.0,1.1,62.0,76.0,3.2666666666666693,1.1,60.0,76.0,3.5
2004-04-11 23:00:00,1.1,914.0,63.0,3.1,661.0,66.0,1256.0,81.0,1187.0,478.0,14.2,38.2,0.6163,23.0,11.0,6.0,4.0,1.1,63.0,77.0,3.166666666666669,1.1,63.0,74.0,2.9
2004-04-12 00:00:00,0.7,840.0,31.0,1.6,556.0,41.0,1474.0,58.0,1094.0,366.0,13.7,38.3,0.5957,0.0,12.0,0.0,4.0,0.9666666666666662,56.666666666666664,71.0,2.5333333333333354,1.1,66.0,81.0,3.1
2004-04-12 01:00:00,0.6,799.0,29.0,1.1,514.0,42.0,1615.0,59.0,1036.0,332.0,14.1,34.0,0.5442,1.0,12.0,0.0,4.0,0.7999999999999994,49.666666666666664,66.0,1.933333333333336,0.7,41.0,58.0,1.6
2004-04-12 02:00:00,0.7,856.0,34.0,2.0,581.0,36.0,1448.0,54.0,1111.0,346.0,14.6,34.0,0.5605,2.0,12.0,0.0,4.0,0.6666666666666661,39.666666666666664,57.0,1.566666666666669,0.6,42.0,59.0,1.1
